iteration	posterior	likelihood	prior	rateSig_hp	mu_burned	mu_unburned	sig_burned	sig_unburned	difference	
1700	-73.8677444498976	-57.5408454634406	-16.326898986457	0.180946843794596	1.56029124606358	3.94458326618917	1.77061965873732	7.89306521092479	-2.38429202012559	
1800	-71.7046005434295	-55.2611983613616	-16.4434021820679	0.153142053948032	-0.424468092602174	2.60511286897384	1.30303944094568	8.31672284625943	-3.02958096157601	
1900	-71.2145514409731	-56.3753898428149	-14.8391615981582	0.185906129064799	0.262230449374337	2.67628775784545	1.24724052208071	4.4482236384014	-2.41405730847111	
2000	-71.9697636791353	-55.0185085137464	-16.9512551653889	0.331609439808069	0.0919146193373397	5.40804411159627	1.85037168685377	8.01756371839881	-5.31612949225893	
2100	-70.3610030211088	-54.9649956295735	-15.3960073915353	0.314446911809684	0.162465328834523	4.19486640594699	1.88050491338891	5.71502646115568	-4.03240107711246	
2200	-72.9367242302688	-55.6387758658282	-17.2979483644406	0.281175495765061	-0.575720059201549	0.489154051670656	1.75794267571078	9.3229993928087	-1.06487411087221	
2300	-75.1307095126757	-58.988374215278	-16.1423352973977	0.247072517736476	-0.868471694626342	3.88614404821567	3.30840216702056	5.91677841270123	-4.75461574284201	
2400	-74.778420492692	-58.0487996661522	-16.7296208265397	0.163187853916448	-0.839507397246043	0.870007468534485	3.13500348525568	7.548215702747	-1.70951486578053	
2500	-72.5666943351639	-55.7318239691164	-16.8348703660475	0.102456618988028	0.377184949833472	2.63585976665638	2.49001716318899	5.95327639132167	-2.25867481682291	
2600	-70.5823783502296	-54.7505551824857	-15.8318231677439	0.156347949459397	0.687027253228743	2.94826209187307	1.92075251233911	5.81095547639194	-2.26123483864432	
2700	-72.2189308432923	-55.7261269252868	-16.4928039180055	0.138048304183668	-0.796885643136184	0.240120569856689	1.7836567168203	7.56355289628963	-1.03700621299287	
2800	-73.1353290470336	-55.8294742209436	-17.30585482609	0.0976547465481709	-0.254400508925746	6.28568327627875	1.39512481233416	8.89173931712507	-6.5400837852045	
2900	-73.0372747564909	-57.7109045675193	-15.3263701889717	0.154571860881585	-0.52734012853397	2.42238938683443	1.80374541012276	4.23396722399528	-2.9497295153684	
3000	-69.9677985612663	-54.1273959306262	-15.8404026306401	0.208471686177038	0.0282520228247538	2.51608427954637	1.95787569814418	6.62153853892314	-2.48783225672161	
3100	-71.2084699697902	-55.4076453791139	-15.8008245906762	0.278188975019109	-0.46538620393766	1.9511627020853	2.27798810318655	6.15430423218983	-2.41654890602296	
3200	-80.9771732739078	-61.8741803956128	-19.102992878295	0.454775885296788	2.49237236428963	-1.86848901802875	3.384704821916	7.56544280961876	4.36086138231838	
3300	-81.7860704689852	-59.7811675362693	-22.0049029327159	0.460357059337485	0.858704197238703	3.0519840690846	3.40867734800822	10.6135111089221	-2.1932798718459	
3400	-79.415522205999	-63.4919469871096	-15.9235752188893	0.393590217102508	0.88329578611957	3.79250894641303	3.75071424788779	4.12845871695285	-2.90921316029346	
3500	-72.8719575802057	-57.7292280907871	-15.1427294894186	0.429531660990069	-1.07503262486352	1.47277322239973	1.67275883746876	5.04505287356109	-2.54780584726324	
3600	-70.5973671951195	-55.495846404589	-15.1015207905305	0.355934354951916	0.649754841364492	2.69752316517554	1.94430221489923	5.04858893036881	-2.04776832381105	
3700	-69.6459059776579	-54.2817097128837	-15.3641962647742	0.28390399228402	0.287261319830586	2.87864008327745	1.86753183089656	5.7693017858676	-2.59137876344686	
3800	-73.5358446043693	-56.5918239009838	-16.9440207033855	0.205232717076734	-0.904201119188647	2.50181765869059	1.91012541504048	9.34079322078404	-3.40601877787923	
3900	-73.4538290644665	-56.5820257854974	-16.8718032789691	0.28982480810268	0.0649288189779416	1.5464644913169	2.85765463140213	7.3664945304601	-1.48153567233896	
4000	-71.9091621181981	-57.2537080574311	-14.655454060767	0.284914594300129	0.103818824067284	1.80399701339923	2.09526565571473	4.2956429455491	-1.70017818933194	
4100	-73.4158668089166	-56.1256581336427	-17.2902086752739	0.340165596304501	-0.595942252763043	0.309561063682512	2.35710937386843	7.91061504639498	-0.905503316445555	
4200	-70.7928893502206	-55.0698024105169	-15.7230869397038	0.23629967160926	0.628150236811061	0.984177616106198	2.19000945440978	6.19130658293595	-0.356027379295137	
4300	-71.8595384089562	-56.1815871126803	-15.6779512962759	0.2058698552724	0.778489577136506	-1.16286404090203	2.06117711704592	6.11010765714385	1.94135361803854	
4400	-71.8595384089562	-56.1815871126803	-15.6779512962759	0.2058698552724	0.778489577136506	-1.16286404090203	2.06117711704592	6.11010765714385	1.94135361803854	
4500	-72.4725705323034	-55.970078231315	-16.5024923009884	0.194286033893797	1.08391664318698	3.62148781880535	1.55546221442087	8.62883270760948	-2.53757117561838	
4600	-72.1228937120621	-54.6952659827269	-17.4276277293352	0.0772933961275063	0.22004989769267	4.96466581584685	1.55556935972799	6.17844290436039	-4.74461591815418	
4700	-74.6143384364605	-56.5596012686234	-18.0547371678371	0.0832623094457887	-0.0162133402009115	1.56146083367787	1.15973603303626	11.5725280338427	-1.57767417387879	
4800	-74.4530485880076	-57.0514678866842	-17.4015807013234	0.0757209385952606	-0.54818418247668	4.41104789372332	2.05439499441173	5.12534911559294	-4.9592320762	
4900	-75.4075326494268	-59.798709892052	-15.6088227573748	0.182597709438954	0.126910687908103	5.36220025844671	2.76192383603583	4.94758905636065	-5.23528957053861	
5000	-71.6904140611479	-55.7624418366947	-15.9279722244531	0.262413073971928	1.24216814387547	1.08058214062624	1.97048463732808	6.7660581226843	0.161586003249232	
5100	-74.3471373805543	-56.467071093447	-17.8800662871073	0.318598577918651	0.103190055600871	7.83610764067419	1.70711983700746	9.77018870526948	-7.73291758507332	
5200	-71.9900940260851	-57.4101184174786	-14.5799756086065	0.303123962375473	0.901566316391845	-0.384957544824257	1.51615525984268	4.77509481167805	1.2865238612161	
5300	-71.4742022442394	-56.5306496823256	-14.9435525619138	0.277658845983773	0.395519603993316	5.36918274234779	1.16776956539198	5.72313217200546	-4.97366313835448	
5400	-71.6382826733248	-57.2319765279869	-14.4063061453379	0.288709542152747	0.897940209619273	3.05768433367632	1.43464099584977	4.53243755939974	-2.15974412405705	
5500	-72.6166323601978	-56.5839570674708	-16.032675292727	0.25240221534339	0.371407392452975	-3.82301647573911	1.49071526573021	7.49154595271606	4.19442386819208	
5600	-76.7555438774982	-60.163538339173	-16.5920055383252	0.168669822303829	1.64026652790563	5.26581430915542	1.46760337356314	8.85223981699894	-3.62554778124979	
5700	-71.0806220335546	-55.0897372803024	-15.9908847532522	0.205326750912007	-0.0717079932619438	1.8115523677858	1.11787368719975	7.81133193834107	-1.88326036104774	
5800	-71.0451595723994	-55.4432917623846	-15.6018678100148	0.227315583920829	0.800178717840035	1.56817734814979	1.21560763704814	6.88929049961491	-0.767998630309757	
5900	-71.8611910181055	-56.5103105703588	-15.3508804477467	0.209300419671223	-0.880403398983608	0.178687843641118	1.72960027491169	5.68432973023943	-1.05909124262473	
6000	-70.9097622341976	-55.6479857945269	-15.2617764396707	0.290378671470387	0.43071052387314	4.70137565737389	1.8872106440658	5.55829851532349	-4.27066513350075	
6100	-70.2387462173572	-54.440904368167	-15.7978418491902	0.33307043076761	0.446935988515188	0.898532186316178	1.97496828035491	6.14459378851678	-0.45159619780099	
6200	-71.6526441204317	-55.3137407882195	-16.3389033322121	0.213023630441385	0.870301598701198	-0.418586823010966	1.89904608657144	7.86989377923838	1.28888842171216	
6300	-73.0616181767058	-57.2700101912785	-15.7916079854273	0.214269154257009	1.30094278698744	-0.249984575288519	2.43701408709736	6.05243497677981	1.55092736227596	
6400	-73.9546913749432	-58.3706912885719	-15.5840000863713	0.166368589758805	0.530373864825387	6.01531113838576	2.07408171503797	5.19392907726995	-5.48493727356037	
6500	-70.4469508261666	-54.2512558569083	-16.1956949692583	0.169585409782051	-0.0705578401502773	1.96565656797759	1.99044295098312	7.16905986216999	-2.03621440812787	
6600	-72.2344769552845	-55.5916332392403	-16.6428437160442	0.137075978540842	0.768382100872268	2.4455896449814	2.37602711718005	7.48164277413586	-1.67720754410913	
6700	-73.0924649025636	-56.7923253412137	-16.3001395613499	0.244207773907816	1.16953253608154	-0.300774412548318	2.46035920213803	7.10062119788209	1.47030694862986	
6800	-70.4019098198437	-55.0559548891965	-15.3459549306472	0.244367761576905	0.527855384647419	1.94495293652438	2.10654961969443	5.50117752941573	-1.41709755187696	
6900	-73.4797468358467	-56.6381032558349	-16.8416435800118	0.22628004569403	0.888564520068039	5.70485300957955	2.17746173099328	8.66364312995461	-4.81628848951152	
7000	-70.293810591699	-55.1182648716487	-15.1755457200503	0.29201196991825	0.783794378879984	3.20644007637896	1.810714830294	5.48391633739702	-2.42264569749897	
7100	-74.2422109816277	-58.0503582962981	-16.1918526853295	0.315626529349909	-0.00890870250804277	8.80486973436348	1.28440299794572	7.56720655422575	-8.81377843687152	
7200	-70.5692206214841	-55.5970974106871	-14.972123210797	0.462299131887231	0.529257311503907	0.820857748536245	1.21060724356174	5.16457903076328	-0.291600437032338	
7300	-70.8832461742685	-55.0919469156677	-15.7912992586008	0.273524995622248	0.506910750194956	5.59463630771063	1.59860388752357	6.83643076533976	-5.08772555751568	
7400	-70.533485623041	-55.5701715021492	-14.9633141208918	0.218909106466568	0.438598379045297	-0.4773276660984	1.41330309688282	5.20006928260662	0.915926045143697	
7500	-71.0278540717149	-54.6703646307092	-16.3574894410057	0.147295551818723	0.829046939983536	2.23400130277298	1.93416447210883	7.24726783929327	-1.40495436278945	
7600	-72.061355788395	-55.2682642372384	-16.7930915511566	0.158212334716414	0.725092937722374	4.2548862203563	1.82505585193095	9.00329700677411	-3.52979328263393	
7700	-70.149828037638	-54.3564198963541	-15.7934081412839	0.199342276691739	-0.0712639922094152	-0.222749101316705	1.78437483245491	6.62080608639165	0.15148510910729	
7800	-71.1820971212761	-54.6922627678645	-16.4898343534116	0.203653077670351	0.278155627678652	4.33972597230025	1.89449256680745	8.25271592069944	-4.06157034462159	
7900	-71.3918837776075	-55.3788132704582	-16.0130705071493	0.16114628912744	-0.242465672996323	5.78020637031443	1.56768857100519	6.87133655656713	-6.02267204331076	
8000	-71.6736176269468	-56.5393816509072	-15.1342359760396	0.209506925495366	-0.752393148355614	2.87934895945512	1.40368429783454	5.49531794388069	-3.63174210781073	
8100	-71.6736176269468	-56.5393816509072	-15.1342359760396	0.209506925495366	-0.752393148355614	2.87934895945512	1.40368429783454	5.49531794388069	-3.63174210781073	
8200	-73.0007906445586	-55.935000524541	-17.0657901200176	0.289531969652422	0.128850858676751	0.40462500989236	2.49380567987961	8.06870206374037	-0.275774151215609	
8300	-74.514005453051	-58.686766683158	-15.8272387698929	0.339239118665907	-0.975238640308808	-1.13352124238588	2.53812596645525	5.58530924146897	0.158282602077071	
8400	-71.4082438714119	-54.3108571517272	-17.0973867196847	0.359977478936535	0.578110978025515	3.61770937559925	1.63290042623271	8.11641356046296	-3.03959839757374	
8500	-70.4867862261341	-54.088616837228	-16.3981693889061	0.452395110830918	0.0495961643937424	0.314756071807668	1.28281169431483	6.71230949586535	-0.265159907413926	
8600	-72.7318056406108	-55.5232021689384	-17.2086034716724	0.56285641630939	-0.746538815070371	3.33385892087393	1.67802564324896	6.24425773123207	-4.0803977359443	
8700	-75.7232702156715	-61.4500464764999	-14.2732237391716	0.700136225374807	0.357136459573676	2.1868370088356	1.50059292681337	3.39548123905145	-1.82970054926192	
8800	-73.8456017651592	-56.0540139855941	-17.7915877795651	0.92936813954127	0.781251067313869	1.81266285586901	1.35308069564016	4.8377501325848	-1.03141178855514	
8900	-77.1317560082187	-54.9358197374988	-22.1959362707199	0.929813904320368	0.4755528466958	-1.4393371519094	1.36575312026267	7.19154441353035	1.9148899986052	
9000	-77.1317560082187	-54.9358197374988	-22.1959362707199	0.929813904320368	0.4755528466958	-1.4393371519094	1.36575312026267	7.19154441353035	1.9148899986052	
9100	-71.8044811211503	-55.7013228155513	-16.103158305599	0.622755787058612	-0.46432026799811	3.06491358313508	1.39967708249899	5.19784525347264	-3.52923385113319	
9200	-71.5154962148128	-56.0580247684232	-15.4574714463896	0.636481535080971	0.405094433594067	1.14911409668423	1.56314890081315	4.4533708182906	-0.744019663090166	
9300	-71.4155190633394	-55.4592500972164	-15.956268966123	0.667361498043547	0.613986298925747	2.47085437519275	1.44559322222413	4.80822186020477	-1.856868076267	
9400	-72.0232995157138	-55.967314374186	-16.0559851415278	0.635975083768357	-0.257756825518291	0.504833516811804	1.7173947646587	4.77196089847068	-0.762590342330094	
9500	-76.8941809512667	-58.8379777011404	-18.0562032501263	0.74042246244224	0.342408154177983	-3.96026909476347	1.48618115201772	5.84922654565476	4.30267724894146	
9600	-73.3614231359748	-54.1648034409283	-19.1966196950465	0.721116904877446	0.264774869214316	1.62808786021344	1.97033484483949	6.27890950018496	-1.36331299099913	
9700	-71.5571935505875	-54.4686339823109	-17.0885595682766	0.496708722187815	-0.463061226979326	2.92131311367996	1.55516547960972	6.79790812620533	-3.38437434065929	
9800	-78.7738715487432	-62.4645698770033	-16.3093016717399	0.598406148280298	1.14032953374045	-2.90885946139894	2.15074971666506	4.75417166241206	4.04918899513939	
9900	-78.6677033834148	-56.9953937341948	-21.6723096492201	0.594745826566536	1.01424157248767	5.77577697220989	2.133184250362	9.30225582061304	-4.76153539972221	
10000	-79.2462414976465	-62.4819241809674	-16.7643173166791	0.514220191894106	0.75959642512681	5.60697356812455	3.21919443999215	4.66890294709053	-4.84737714299774	
10100	-76.9328159814157	-58.9890337065009	-17.9437822749148	0.618116173878478	-0.139050336070786	0.67300777291678	3.17543718186159	4.93630841654938	-0.812058108987566	
10200	-76.3760747886937	-59.1434817456507	-17.232593043043	0.598390919601942	0.920718650817443	-2.82819068184324	2.08714894365255	5.58934153054313	3.74890933266068	
10300	-76.0788297356697	-58.204072516368	-17.8747572193018	0.434253742506983	0.735250377114435	-3.92962092425875	2.22941933427699	7.61135670665507	4.66487130137319	
10400	-71.8378679963533	-55.3851606443564	-16.4527073519969	0.332193802703523	0.238408091030587	1.89294413538449	2.46207313188588	6.64871672398824	-1.6545360443539	
10500	-72.3169276124424	-55.7475199103264	-16.569407702116	0.408910212480216	0.404251283984204	-2.38936493996732	1.73933655234748	6.82110561273547	2.79361622395152	
10600	-72.2699575464736	-56.9678102966761	-15.3021472497975	0.406520492471443	-0.488806514982562	0.0553391954468943	2.09991384329505	4.9233470393854	-0.544145710429456	
10700	-72.0325978823932	-56.7369491987837	-15.2956486836095	0.345546452289694	0.864008826687504	0.682307720331327	2.27312535124966	5.03945349541666	0.181701106356178	
10800	-71.352816286991	-55.7202986105749	-15.6325176764161	0.243055300850628	0.214108369331379	0.708451602754966	2.40411006872868	5.78988523049767	-0.494343233423587	
10900	-69.8657701480803	-54.4109264433224	-15.4548437047578	0.229571591917589	-0.219436263647358	1.28372796686165	1.88586935796227	5.90520297088081	-1.50316423050901	
11000	-70.1396864660291	-55.3242859282763	-14.8154005377528	0.289208552357353	0.742901585548688	1.99463589224763	1.69799738661222	4.9779931615526	-1.25173430669894	
11100	-72.7405283504196	-57.5666187681108	-15.1739095823088	0.317040328657508	1.1128746564682	5.0054361472445	1.91187788979091	5.32306897138476	-3.8925614907763	
11200	-75.0039279357533	-57.3207142746638	-17.6832136610895	0.297011478589284	0.294313464331944	2.88082620003991	1.01040371379605	10.4972511023403	-2.58651273570796	
11300	-71.1234058913735	-56.1938871676318	-14.9295187237417	0.349740421246706	1.01921896545174	1.0300866664926	1.40850119851452	5.36194579012617	-0.0108677010408602	
11400	-70.285624435498	-54.0344470085275	-16.2511774269705	0.368359691795355	0.346290248930027	3.24947783132814	1.27875682136332	7.22506626258214	-2.90318758239811	
11500	-70.2996352043844	-54.292631996394	-16.0070032079904	0.355414021651775	0.705543075240721	1.48616373181142	1.39167586744211	6.87706236358262	-0.780620656570699	
11600	-70.0467247977289	-54.473992296691	-15.5727325010379	0.349998738180514	0.291494811903258	0.446223831882552	1.18861930090956	6.49992989657261	-0.154729019979294	
11700	-73.2893044683263	-55.9541063062773	-17.335198162049	0.257499087186307	0.204350425414313	4.26379588773273	1.15822501918867	10.3307034745488	-4.05944546231842	
11800	-69.6560029163829	-54.0085647766159	-15.647438139767	0.275147763273911	0.212341578229834	1.33728941311859	1.22416826332176	6.9426900107286	-1.12494783488875	
11900	-70.5220918694783	-54.1324213508754	-16.3896705186028	0.240167587564043	0.522581060435195	1.3011116289141	1.74035929594338	8.02892878296923	-0.778530568478908	
12000	-71.1884112765268	-55.7803114169852	-15.4080998595417	0.186192277903248	-0.259726996515374	5.075073632093	1.33792911771182	5.89312738618329	-5.33480062860837	
12100	-72.8314536226209	-57.0896531948437	-15.7418004277772	0.269587322351206	0.768440138566811	-2.72266908208109	1.8947705738662	6.46408721937939	3.49110922064791	
12200	-70.4583149620661	-54.7282256757943	-15.7300892862718	0.233376844679523	-0.241487034578304	2.249581894053	2.11592984050556	6.27869399925461	-2.4910689286313	
12300	-76.0574817669613	-58.4875547809518	-17.5699269860095	0.209231216791541	1.49591324945869	-0.0829639787247025	2.46570729275825	10.2503710443674	1.57887722818339	
12400	-75.8667206908241	-57.8775001043763	-17.9892205864478	0.419612138692273	-0.392758395970295	3.31548762382738	3.23163180230969	6.92543630729141	-3.70824601979768	
12500	-71.8616752173639	-54.6311844369951	-17.2304907803688	0.378201108634341	0.518515159859826	2.68304556716032	2.05901720316068	7.65765112460839	-2.1645304073005	
12600	-71.1944040797641	-55.1844836215005	-16.0099204582636	0.3424531353495	0.555536978430618	2.63701715148784	2.27386407606886	6.09512641127466	-2.08148017305722	
12700	-76.6579612917064	-59.6959328123687	-16.9620284793377	0.560487031018892	1.5314389495361	6.29037151919477	1.76817239307408	5.95258362210367	-4.75893256965866	
12800	-72.5704129370835	-56.4664638633852	-16.1039490736983	0.417781032816069	0.588969808090051	6.37080852050133	1.70318327194877	6.22117505442187	-5.78183871241128	
12900	-71.0467386071431	-55.2439262269596	-15.8028123801835	0.429937594720857	0.0545797343547836	3.709637244379	2.01533616238952	5.46817664802434	-3.65505751002422	
13000	-72.6126401174958	-54.9445678376074	-17.6680722798884	0.2974350434332	-0.18498652519701	3.09985931372069	1.6553536863779	9.82004271788587	-3.2848458389177	
13100	-72.2076502571718	-55.8530439447835	-16.3546063123883	0.35733577795793	-0.928530699089597	1.85809309003674	2.00714930878787	6.73368300026358	-2.78662378912633	
13200	-71.1806153542825	-55.8819484634224	-15.2986668908601	0.488600349076616	0.168336391001512	1.31197896893866	1.92894833990204	4.6637206308246	-1.14364257793715	
13300	-71.2194673775744	-56.7540857632058	-14.4653816143686	0.409892691100385	-0.488064085580836	1.71714668037169	1.37451867105961	4.61055698841586	-2.20521076595252	
13400	-71.9915897382237	-56.6644086822705	-15.3271810559532	0.454228151594815	0.756429674587716	-1.1820739147646	1.46205966287285	5.33969162079375	1.93850358935231	
13500	-72.1662306442296	-54.1494249414516	-18.016805702778	0.557240292840536	0.0881027579489544	-0.201510557757839	1.75156602299642	6.93975294085253	0.289613315706793	
13600	-75.8447221785574	-59.2127008244846	-16.6320213540728	0.462613326044656	-0.0478949318457946	6.99977350529082	2.37032254603226	5.79751600343544	-7.04766843713662	
13700	-72.5026303768678	-57.9101946561916	-14.5924357206762	0.287272996743192	-0.533679510914217	-0.200409864859804	1.775498762851	4.51065062437685	-0.333269646054413	
13800	-77.4592790599015	-60.9946854034369	-16.4645936564646	0.416467295310113	-0.824556782823484	0.0684432207214094	3.54646887417703	4.82074244751226	-0.893000003544893	
13900	-73.1956550142302	-56.8783144377861	-16.3173405764441	0.245268454737155	-0.71482971448494	-1.29171360409088	2.32989976783379	7.26013963531803	0.576883889605943	
14000	-72.7041424293311	-57.7821296706697	-14.9220127586614	0.236501277859875	0.513856251276602	0.598243867194132	2.24985260568332	4.43793692503686	-0.0843876159175299	
14100	-71.2941156621937	-54.8386209527426	-16.4554947094512	0.18680815050862	-0.395205709133725	2.74432981960274	1.44813886045545	8.59782986376648	-3.13953552873647	
14200	-74.2487677059735	-58.5504097034045	-15.698358002569	0.17176910085893	-0.479162339102905	7.47459975411914	1.3804174334307	6.36392330804564	-7.95376209322205	
14300	-71.0739253899116	-54.6329719867407	-16.4409534031709	0.218679557135766	-0.297585447766314	0.183619431832657	1.50709342972298	8.48217486946218	-0.481204879598971	
14400	-73.7560621868162	-55.8691649491119	-17.8868972377043	0.707179803919858	0.881480212341566	-0.765893891306742	1.64075394860662	5.7898537475224	1.64737410364831	
14500	-75.1884180489069	-54.9366776169756	-20.2517404319313	0.963119707825172	0.309748904332091	1.8335061437989	2.02396506988874	5.30117089156518	-1.52375723946681	
14600	-75.1234070428489	-54.3065292017834	-20.8168778410655	0.887679044588973	0.402448152675797	4.53964654464074	1.49205205780567	6.59016709056434	-4.13719839196494	
14700	-74.9016302630873	-55.3970012778998	-19.5046289851875	0.737692764779804	-0.491537448466252	0.239508532600329	2.09214990679643	6.24211445728249	-0.731045981066581	
14800	-78.6570946137389	-58.5341023848136	-20.1229922289254	0.887301419625765	-1.36715368738441	3.71616007169508	2.29169404174905	5.40199675994204	-5.08331375907948	
14900	-76.4058214799334	-60.153373507536	-16.2524479723974	0.741834452575046	1.42067281158598	2.17370709745012	2.06849001263455	4.04235231346644	-0.753034285864141	
15000	-73.7584625889487	-55.1239163583509	-18.6345462305978	0.715956582291232	0.682256960793902	0.941947031447516	2.09745137734431	5.79865500024735	-0.259690070653614	
15100	-72.3676753067222	-53.5359755979063	-18.8316997088159	0.762354784507151	0.13705058583947	2.42164281537555	1.42561770791008	6.28395692836898	-2.28459222953608	
15200	-71.9460654527237	-54.4750800859791	-17.4709853667446	0.54348439749422	0.123079895060082	-1.1442829797437	1.53622466928503	6.78094482089495	1.26736287480379	
15300	-73.3607569473148	-56.3705593367781	-16.9901976105367	0.691758488972271	0.170648087299933	-1.56064819669552	1.59095744247535	5.29342465087294	1.73129628399545	
15400	-74.0683771285459	-58.9478666871279	-15.1205104414181	0.654966870074127	0.0312592541049614	5.1489003432522	1.23501770365371	4.44188271331402	-5.11764108914724	
15500	-76.3776688448172	-54.8589481074451	-21.518720737372	0.860561531931751	0.00667832188265471	-1.31657458268307	1.77048823995739	6.90209065277145	1.32325290456573	
15600	-72.4171759442346	-53.9607184459192	-18.4564574983154	0.644688593993366	0.320533130801786	0.208045757522658	1.70190035756825	6.60369209113979	0.112487373279128	
15700	-72.3616396658457	-54.0134641659127	-18.348175499933	0.643337095536513	0.00100792014928608	0.232821711020396	1.33151585340852	6.90084419172045	-0.23181379087111	
15800	-71.2076056841528	-53.830903152721	-17.3767025314317	0.544150749049735	-0.145444990117531	3.10139764208146	1.59527266493384	6.62958245728336	-3.24684263219899	
15900	-72.2956732016288	-55.7747656501123	-16.5209075515165	0.694577578262208	0.498386655021031	-0.427489202788248	1.42189932488627	5.10842760421341	0.925875857809279	
16000	-72.7749984870121	-54.8129188439578	-17.9620796430542	0.695795874887986	0.718007137551476	-0.0339610584472858	1.60989722149598	5.94966133305678	0.751968195998762	
16100	-73.3629095558515	-54.510675850569	-18.8522337052825	0.760263370247576	0.341350986640473	-0.0909189985526346	1.2362323155912	6.50082838918142	0.432269985193107	
16200	-72.5638745181082	-54.5406105626909	-18.0232639554173	0.653191393967864	-0.256609710846524	3.88108758363672	1.36238760390911	6.54360988094068	-4.13769729448324	
16300	-73.7614161030703	-54.4193488743117	-19.3420672287585	0.714799293545823	0.555772332958449	0.506255096902922	1.28597067085675	7.11330228169435	0.0495172360555269	
16400	-73.9843667614348	-55.2713238514564	-18.7130429099783	0.779353273683137	0.707805315982123	-0.482831994390263	1.34746718358144	6.17442013034418	1.19063731037239	
16500	-73.8293128806054	-56.8678972387215	-16.961415641884	0.758018006851248	-0.125771925300787	-1.4008812083324	1.32505871638847	5.17990452598556	1.27510928303162	
16600	-71.7938166804507	-54.625129024657	-17.1686876557936	0.653826033579136	-0.43073501575781	2.27966205557607	1.54479292778534	5.70298152251975	-2.71039707133388	
16700	-72.8089596371339	-55.7811596711692	-17.0277999659647	0.729245657519584	-0.249521221481691	4.2381650918702	1.58451472947218	5.1164898073299	-4.4876863133519	
16800	-71.8532902322552	-55.4544870290698	-16.3988032031854	0.50446341472396	-0.151521206349562	3.08395317397811	2.16267849057766	5.4397547021626	-3.23547438032767	
16900	-70.0304586942602	-54.389723778443	-15.6407349158172	0.277334157184794	0.0619281977597073	4.37926325589217	1.73996039424483	6.40750652746798	-4.31733505813247	
17000	-72.8394952480262	-55.3050646037274	-17.5344306442988	0.368679338950388	0.654787058960219	-1.31049039200149	1.81719988962655	8.42429352737336	1.96527745096171	
17100	-71.9054643455607	-56.2395831178472	-15.6658812277136	0.195638837878006	1.38039473772006	2.42555295225032	1.8888211377925	6.15783458001903	-1.04515821453026	
17200	-70.9111010201336	-55.8679745213254	-15.0431264988082	0.367138128809062	-0.676965447124521	2.2548324811811	1.48985808160539	5.37893739356861	-2.93179792830562	
17300	-74.1659268455267	-57.9462664980691	-16.2196603474576	0.389278089756595	-1.14186362501277	4.76958515928857	2.26783973549955	6.02231419542452	-5.91144878430134	
